ID,Time,Title,Course ID
1524,TBA,Independent Study,CLAS-399-01
3023,M: 6:30PM-9:00PM,Senior Seminar/Special Topics,CLAS-401-01
1525,TBA,Teaching Assistant,CLAS-466-01
3060,TR: 10:50AM-12:05PM,History of Pol Thought I,POLS-219-01
