ID,Time,Title,Course ID
2125,MWF: 9:00AM-9:50AM,Intr Class & Biblical Greek II,GREK-102-01
2907,TBA,Special Topics/Ind Study,GREK-391-01
1835,TBA,Independent Study,GREK-399-01
1553,TBA,Teaching Assistant,GREK-466-01
