ID,Time,Title,Course ID
2030,M: 1:30PM-4:10PM,Action Research Methods Htfd,LAAL-200-01
2031,T: 1:30PM-4:10PM,Hartford Research Project,LAAL-201-01
2033,W: 1:30PM-4:10PM,Hartford Research Project,LAAL-201-02
2032,R: 1:30PM-4:10PM,Hartford Research Project,LAAL-201-03
