ID,Time,Title,Course ID
1504,TBA,Perform Wkshp/La MaMa,TLMM-401-01
1888,TBA,The Nonprofit Arts Org/La MaMa,TLMM-405-01
1503,TBA,Performance Analysis/La MaMa,TLMM-411-01
