ID,Time,Title,Course ID
1024,MWF: 12:00PM-12:50PM,Fundamentals for Reading Latin,LATN-101-01
2625,TR: 2:55PM-4:10PM,Latin in Roman Daily Life,LATN-203-01
3027,TR: 1:30PM-2:45PM,Portraits of Augustus,LATN-320-01
1633,TBA,Teaching Assistant,LATN-466-01
