ID,Time,Title,Course ID
2056,MWF: 11:00AM-11:50AM,Mafia,FORG-272-01
3190,W: 1:30PM-4:10PM,"Exit, Voice & Power",FORG-303-01
1940,MWF: 10:00AM-10:50AM,Prohibitions,FORG-315-01
1848,TBA,Independent Study,FORG-399-01
2258,TBA,Teaching Assistantship,FORG-466-01
