ID,Time,Title,Course ID
1371,MWF: 9:00AM-9:50AMT: 2:55PM-4:10PM,Intens Elem Japanese I,JAPN-101-01
1023,MWF: 11:00AM-11:50AM,Intermediate Japanese I,JAPN-201-01
3118,T: 2:55PM-4:10PM,"Kanji, Script, and Calligraphy",JAPN-203-01
2358,TR: 8:00AM-9:15AM,Advanced Japanese I,JAPN-301-01
1550,TBA,Independent Study,JAPN-399-01
1513,TBA,Teaching Assistant,JAPN-466-01
