ID,Time,Title,Course ID
1485,MWF: 11:00AM-11:50AM,Elementary Russian I,RUSS-101-01
2117,MW: 11:30AM-12:45PM,Intermediate Russian I,RUSS-201-01
3127,MW: 2:55PM-4:10PM,Tolstoy's War and Peace,RUSS-281-01
3131,MWF: 10:00AM-10:50AM,Current Russian Media,RUSS-304-01
1380,TBA,Independent Study,RUSS-399-01
1379,TBA,Teaching Assistant,RUSS-466-01
1704,TBA,Senior Thesis,RUSS-497-01
